Var1,Freq
超導元件製程,1
超導實驗,1
超導體物理理論,1
超穎材料物理,1
超聲波,1
超臨界及次臨界技術,1
超臨界流體技術,1
超薄層狀材料,1
進階分析化學,1
量子力學古典詮釋,1
量子半導體模擬分析,1
量子糾纏,1
量子非局域性,1
量子計算與模擬,1
量子重力,1
量子動力學,1
量子控制,1
量子混沌,1
量子統計,1
量子場論及粒子物理,1
量子群及其表現理論,1
量子資訊科學,1
量子電子學,1
量子磁性物理,1
量子與半經典理論,1
量化導論,1
量的研究法,1
開花植物雄配子體發育及授粉之分子機制,1
開發生物陶瓷與高分子支架,1
開發新穎化學策略以合成小分子藥物以及複雜寡醣抗原,1
陽極環化反應,1
集合估計論,1
集合論,1
雲端計算,1
催化化學,1
催化劑之開發與藥物設計及運送,1
催化劑設計,1
園藝作物,1
幹細胞研究,1
微分方程導論,1
微分拓樸,1
微分幾何學,1
微生物代謝體組多樣性化學,1
微生物發酵,1
微生物學,1
微局部分析,1
微奈米計算,1
微奈米結構之評估,1
微波物理,1
微波雜環小分子合成,1
微陣列資料分析,1
微透析生化分析,1
微量分析,1
微量生物化學分析,1
微電泳晶片製作與生化分析之應用,1
感測技術,1
感測器,1
感測器及微型分析系統,1
感測器研究,1
感測器與綠色化學,1
感測器應用,1
新化妝品原料之開發,1
新反應開發藥物研發,1
新抗細菌藥物設計及開發,1
新型抗癌,1
新型材料之合成,1
新能源材料,1
新穎材料及低維度磁性研究,1
新穎金屬錯合物開發及其催化研究,1
新穎掌性有機催化劑的設計與應用,1
極小模型理論及其應用,1
極冷原子物理,1
溶膠凝膠製程,1
溶凝教法,1
瑞奇流,1
硼化學,1
碎形,1
經濟史,1
經濟物理與生物物理,1
經濟物理學,1
經濟數學,1
群代數,1
群試,1
群試設計,1
群論,1
腦中風,1
腦動力學,1
腫瘤生物,1
腫瘤生物學,1
腫瘤治療中的應用性研究,1
腫瘤病理學,1
腫瘤細胞分子生物學,1
腫瘤學,1
腸胃學,1
解析半群論,1
解析組合,1
試驗設計,1
資料科學與巨量資料分析,1
資料庫,1
資料庫管理設計,1
資料結構與演算法,1
資訊工程—作業系統,1
資訊工程—計算機結構,1
資訊技術應用,1
資訊科技新知,1
資訊科技融入數學教育,1
資訊科學與應用數學,1
資訊檢索,1
資訊擷取,1
載子動力學,1
農業,1
農業與環境化學,1
逼近論,1
逼近論Approximationtheory,1
遊戲式學習,1
運輸規劃,1
過渡金屬催化之有機反應,1
雷射光散射光譜實驗,1
雷射光電,1
雷射光學,1
雷射光學?,1
雷射光譜,1
雷射光譜及凝態動力學,1
雷射光譜及顯微成像,1
雷射光譜學,1
雷射技術與物理,1
雷射物理與強場雷射,1
雷射科學,1
雷射微量分析化學,1
雷射電漿物理,1
雷射與材料交互作用與科學學習,1
雷射與拉曼光譜學,1
雷射與非線性動力學,1
雷射磊晶,1
雷射螢光光譜學,1
雷射穩頻應用,1
雷達氣象學,1
電子自旋傳輸,1
電子束微影,1
電子商務網站技術,1
電子陶瓷,1
電子結構,1
電子電路,1
電子電路設計,1
電子儀表,1
電子學,1
電子機能性染料化學,1
電子斷層掃描顯微術,1
電子繪本教學,1
電化學分析,1
電化學感測,1
電池技術,1
電性掃描探針顯微術,1
電弱作用,1
電弱理論,1
電動力學,1
電催化反應,1
電腦,1
電腦全像,1
電腦多媒體設計與製作,1
電腦動畫設計,1
電腦教育,1
電腦教育應用,1
電腦幾何,1
電腦資訊,1
電腦輔助化學,1
電腦輔助教學,1
電腦輔助幾何設計,1
電腦輔助藥物設計,1
電腦模擬,1
電路設計,1
電磁,1
電磁波,1
電磁輻射機制,1
電漿,1
電漿理論,1
電鍍製程技術,1
圖形??,1
圖的譜幾何,1
圖型理論,1
圖論在連接網路及無線網路之應用,1
圖論設計理論,1
實分析,1
實變函數論,1
實變數函數論,1
實驗生物物理學和非平衡物理學,1
實驗技術,1
實驗表面科學,1
實驗高能物理,1
實驗粒子物理與新型檢測技術,1
構造有機化?,1
演化式計算,1
演算分析,1
演算法設計及分析,1
演算法設計與分析,1
演算理論,1
碳基材料,1
磁性化學,1
磁性及奈米物理,1
磁性材料,1
磁性奈米結構,1
磁性物理與磁性分子電子元件,1
磁性金屬及氧化物材料,1
磁性流體,1
磁性超導體物理,1
磁性與超導物理,1
磁性凝態實驗,1
磁性薄膜物理,1
磁振物理,1
磁電材料,1
磁層物理研究及數值模擬運算能力,1
磁學,1
算子分析,1
算子半群,1
管理資訊系統,1
管理學,1
精油之研究,1
精準聚合,1
精算,1
精算的理論與實務,1
綠色製程,1
網格點生成,1
網路安全,1
網路動力學,1
網路設計應用之圖形理論,1
網路與學習科技,1
網際網路應用,1
臺灣史,1
臺灣觀光史,1
蒙地卡羅分子模擬,1
蒙地卡羅模擬方法,1
製程能力分析,1
語音合成與辨認,1
遞迴分割方法,1
酵母菌細胞功能與遺傳,1
酵素之結構與功能間的相互關係及其機制,1
酵素分析,1
酵素科學,1
銀河外天體及宇宙論,1
儀器分析化學光化學,1
儀器設計,1
層析分離,1
層析分離技術,1
層析萃取技術,1
廣義相對論,1
影像分析,1
影像處理科學,1
影響函數分析,1
數位化教材設計與製作,1
數位信號處理,1
數位教材設計,1
數位通訊,1
數位影像編輯與處理,1
數值方法,1
數值方法與分析,1
數值相對論,1
數值數學,1
數值積分,1
數理,1
數理生態,1
數理教育,1
數理規畫,1
數理經濟與運籌學,1
數理與數量方法—一般,1
數量方法,1
數論及其應用,1
數學史與數學教育,1
數學史與數學教學之關連,1
數學在空間藝術上之應用,1
數學欣賞,1
數學建模與模擬,1
數學科補救教學理論與實務,1
數學教材教法,1
數學教育特論,1
數學教育專題,1
數學教育概論,1
數學教師教育,1
數學教師教育與專業發展,1
數學軟體,1
數學軟體應用,1
數學通識教育,1
數學資優生,1
數學與敘事,1
數學學習心理學,1
數學學習與評量,1
數據分析,1
數據的分配函數,1
模曲線及志村曲線,1
模形式,1
模型式,1
模型選取,1
模糊分類演算法,1
模糊理論與神經網路,1
模糊集合論,1
模糊數學規劃,1
模擬方法,1
模擬系統,1
模擬計算,1
樣本數決定法,1
樣式辨識,1
熱物理,1
熱帶幾何,1
熱電,1
盤狀液晶等材料研發設計,1
線性控制,1
線性規畫,1
編碼理論,1
編碼論,1
耦合振盪器的同步現象,1
膜蛋白及磁共振光譜學,1
膜蛋白表達系統,1
膠體化學,1
複幾何及柯西黎曼幾何,1
複解析幾何及高維度代數幾何,1
複雜系統統計分析,1
複雜氧化物,1
複雜動力現象之模型,1
複雜網路,1
複變數函數,1
調和分析及加性組合學,1
賦距數論,1
質譜,1
質譜學和蛋白質體學,1
鋰電池材料研究,1
鋰離子電池,1
黎曼流形,1
黎曼面,1
黎曼幾何,1
凝態物理化學,1
凝態理論物理,1
凝態理論物理計算,1
凝態晶體,1
學校環境教育,1
導電高分子材料,1
導體及半導體化學,1
整數規畫,1
整數論,1
樹狀迴歸分析,1
機物理方法,1
機能性食品之抗癌與功能性評估,1
機能性食品功效評估,1
機械工廠實習,1
機械加工法,1
機械製造,1
機率理論及統計物理,1
機率與統計,1
機率論及其應用,1
機率論與隨機過程及其應用,1
機超分子,1
機催化,1
橢圓方程,1
橢圓曲線,1
燃料電池開發,1
燃燒化學,1
螢光與超解析顯微術,1
辦公室軟體應用,1
選擇權定價,1
遺傳工程,1
遺傳統計,1
遺傳演化理論,1
遺傳學,1
錐體理論,1
錯鹽光物理行為,1
隨機矩陣,1
隨機微分方程,1
隨機微積分,1
隨機路徑解析,1
隨機積分,1
優選理論,1
儲存媒體化學品,1
儲能材料,1
儲能材料研究,1
應力波,1
應用?學,1
應用代數,1
應用物理,1
應用微生物,1
應用電子,1
應用電化學,1
應用數學—動力系統,1
應用數學專題,1
應用數學領域--最優化計算,1
應用線性代數,1
應用機率模式,1
應數方法--顆料材料,1
擬保角函數論,1
擬經驗貝式方法,1
擬態物理,1
檢驗分析,1
環面幾何,1
環酯類聚合反應催化劑設計,1
環境,1
環境分析化學及電化學,1
環境安全衛生,1
環境毒物,1
環境毒理,1
環境毒理學,1
環境科學,1
環境科學與工程,1
環境教育教材教法,1
環境教育課程發展及研究,1
環境等微量分析,1
環境管理,1
環境管理及教育,1
環與代數,1
癌生物,1
癌症生物,1
癌症治療,1
聯結網路,1
臨床麻醉,1
臨床經神醫學,1
臨床醫學研究,1
薄膜成長技術,1
薄膜技術及材料性質的測量及分析,1
薄膜材料,1
薄膜物理與技術,1
薄膜暨磊晶技術,1
薄膜製程,1
薄膜製程與物理,1
醣化學合成,1
醣質水解酵素,1
醣類合成化學,1
濾波理論,1
醫學工程,1
醫學物理,1
醫學毒理,1
醫學教育,1
醫學統計,1
醫學資訊,1
醫藥化學,1
雙曲幾何,1
雜環化學,1
雜環合成,1
離子液體,1
離子導體,1
藥用植物生物技術,1
藥物,1
藥物分子,1
藥物分子設計,1
藥物分析,1
藥物及天然物之合成,1
藥物生化分析,1
藥物的開發,1
藥物控制釋放,1
藥物設計及合成,1
藥物製程,1
藥物釋放,1
藥品配方化學,1
藥理學,1
藥學,1
邊界元方法,1
醱酵工程,1
醱酵化學,1
龐磁阻材料,1
觸媒及無機化學,1
觸媒與製程,1
鐵磁半導體,1
彎曲空間量子場論,1
疊代,1
變分法,1
變分法及其在物理學之應用,1
變分學,1
顯微鏡研究奈米尺度微小結構的性質,1
鑭系元素材料及磁性材料化學,1
