Var1,Freq
Management of Innovation,1
Management of IS,1
Marketing Management,1
Marketing Strategy,1
Marketing Strategy﹑HRM﹑Leadership,1
Matlab程式語言,1
MDA,1
medical informatics,1
MICE產業概論與實務,1
Microsoft office,1
Microsoft Windows,1
Microsoft等國際認證課程教學,1
MIS人員生涯管理,1
Mobile Computing,1
Mobile Web,1
MOS認證權威,1
MPI程式語言,1
MRP,1
MS Office,1
MS Office軟體應用,1
MS SQL,1
multimedia design,1
Multimedia Information,1
Mura影像辨識,1
Networking,1
NFC行動商務,1
Nonprofit Management,1
NPO組織經管,1
NPO與文化觀光,1
N-tier架構與實作,1
OA,1
OB,1
Object-Oriented,1
Office,1
Office系列,1
Office套裝軟體應用,1
office軟體,1
OFFICE軟體操作應用,1
Office應用軟體,1
OpenCV影像處理,1
operations research,1
Organizational Behavior,1
P2P應用網路,1
Patent Law,1
PC 軟硬體維護,1
phonological awareness 語音覺識,1
Photoshop,1
PhotoShop3D動畫,1
PMP專案管理,1
POS系統規劃,1
Productivity,1
program and portfolio management,1
Programming Language,1
QC,1
Quality management,1
Q方法與質性研究,1
RAMS管理,1
restaurant management,1
RFID 實務,1
RFID及運動資訊管理系統,1
RFID安全及其應用,1
RFID安全及創新應用,1
RFID串物聯網之運用,1
RFID技術,1
RFID技術與應用,1
RFID系統技術,1
RFID概論,1
RFID資訊系統,1
RIA 技術應用,1
Rough Set,1
R語言與資料分析,1
SAP B1 ERP系統,1
SAP,1
Second Language Acquisition,1
SEM,1
SEM統計軟體,1
SEO行銷,1
Service Computing,1
Service Management,1
Services Marketing,1
Simulation Optimization,1
Simulation,1
six sigma management,1
SketchUp休閒規劃設計,1
SNMP,1
SOA,1
SOA服務導向架構,1
SOLAS,1
SPA按摩,1
SPSS統計應用,1
SPSS軟體應用,1
SPSS資料分析,1
strategic management,1
Strategic,1
Strategy,1
Supply Chain Risk Management,1
Supply Chaing Management,1
Sustainable Operations,1
Syntax,1
System Analysis,1
TBSA企畫書檢定,1
TCP/IP理論與實務,1
Technology and Operations,1
Technology Management,1
TESL,1
Text Mining,1
TOC 限制理論,1
TPM實務研究,1
TQC OFFICE系列,1
TQM,1
TRIZ系統化創新,1
UML,1
Unity 3D遊戲引擎,1
UNIX系統實務,1
VB.Net,1
Visual Basic .NET,1
VLSI CAD,1
VLSI設計,1
watermarking,1
Web Mining,1
Web Server的架設與管理,1
Webdatamining,1
Web平台設計,1
Web系統開發,1
Web軟體系統開發,1
Web應用安全程式碼,1
WEB應用系統開發,1
WiMAX,1
Wireless Communication,1
Word,1
WTO法規,1
XML,1
XML技術,1
XML資料交換,1
XML資料串流,1
XML與網際網路技術,1
一般小兒科,1
一般內科,1
一般內科疾病,1
一般內科學,1
一般金融市場,1
一般英語及商用英文教學,1
一般旅運需求,1
一般旅館經營管理,1
一般財務,1
一般商學院課程,1
一般商學管理,1
一般訴訟,1
一般管理及創新,1
一般管理課程,1
一般整形外科手術,1
一般醫學,1
一般醫療護理,1
一般體育,1
一般觀光及旅遊事業管理,1
二十世紀音樂史,1
人力心理學,1
人力派遣管理,1
人力訓練與規劃,1
人力訓練與發展,1
人力培育,1
人力規劃,1
人力規劃控管,1
人力資本,1
人力資本管理,1
人力資源及行政管理,1
人力資源及行銷管理,1
人力資源訓練與發展,1
人力資源規劃管理,1
人力資源等,1
人力資源概論,1
人力資源資訊系統,1
人力資源電腦輔助教學,1
人力資源管理及制度規劃,1
人力資源管理及餐旅服務實務,1
人力資源管理制度研究,1
人力資源管理問題診斷及解決策略,1
人力資源管理規劃,1
人力資源管理勞資關係,1
人力資源管理概論,1
人力資源管理實務,1
人力資源管理暨組織管理學程,1
人力資源與發展,1
人力資源與經營管理,1
人力資源與管理,1
人力管理和性能優化等,1
人力與資源管理,1
人力績效科技,1
人口經濟學,1
人口與人力研究,1
人工生命,1
人工神經網路,1
人工智慧/專家系統,1
人工智慧系統,1
人工智慧系統設計,1
人工智慧最佳化,1
人工智慧與遊戲,1
人工環境設計,1
人工關節,1
人文,1
人文史地,1
人文地理,1
人文科學,1
人民關係管理,1
人因工程—工作設計,1
人因工程之研究,1
人因工程在產品設計開發及醫療環境的應用,1
人因工程於防護衣服環境的應用與研究,1
人因工程類神經網路,1
人因心理,1
人因現場改善,1
人因與人機介面,1
人因與智慧型資訊系統,1
人事,1
人事心理,1
人事心理學,1
人事行政制度,1
人事甄選,1
人居物理環境監測分析,1
人物,1
人為可靠度,1
人為因素,1
人為動作之研究與應用,1
人為疏失預防,1
人員求生技能,1
人員銷售技巧,1
人員績效評估,1
人資公司理財,1
人資與組織行為,1
人道救援物流暨供應鏈網路設計,1
人電腦介面,1
人像拍攝,1
人像旅遊攝影,1
人像辨識,1
人壽保險,1
人管,1
人與地之間環境,1
人與電腦互動,1
人際行為,1
人際溝通與技巧,1
人際溝通與表達領域,1
人際溝通與領導,1
人際溝通與諮商,1
人際與公共關係,1
人際關係管理,1
人際關係與情緒管理,1
人際關係與績效,1
人際關係語溝通,1
人機互動介面設計,1
人機互動研究,1
人機介面應用,1
人機交互,1
人機系統介面設計與人機互動,1
人機系統設計,1
人機系統與使用者介面,1
人關係與性別溝通,1
人類發展與家庭,1
人類資訊處理,1
人權與民主,1
人體生理學,1
人體計測,1
人體計策,1
人體測計,1
人體解剖生理學,1
人體試驗相關法規,1
人體營養,1
入侵偵測與防備,1
八卦掌,1
八段錦運動,1
刀工,1
力資源管理,1
十九世紀美國女權運動,1
三次元量測技術,1
三明治教學,1
三級跳,1
三維電腦繪圖,1
上水活動,1
上海菜,1
上海菜系,1
口述歷史研究,1
口腔健康促進,1
口腔衛生,1
口語傳播學,1
口說英文,1
土木,1
土地市場,1
土地行政專題研究,1
土地行政管理,1
土地利用法制,1
土地利用法規,1
土地利用與管制,1
土地使用及公共設施規劃與分析,1
土地使用計畫,1
土地使用計畫與管制,1
土地使用規劃,1
土地使用規劃與管制,1
土地使用與交通政策,1
土地制度史,1
土地所有權專題研究,1
土地法制,1
土地法制經濟,1
土地金融,1
土地政策,1
土地政策與法規,1
土地重畫與徵收,1
土地重劃,1
土地規劃管制,1
土地測量,1
土地登記,1
土地登記實務,1
土地稅法,1
土地開發策略,1
土地開發評估,1
土地開發與運輸,1
土地開發與管制,1
土地經濟分析,1
土地經濟分析﹑人口遷移﹑高齡住宅,1
土地資源規劃與開發都市更新財務評估,1
土地資源概論,1
土地資源管理,1
土地管理,1
土地管理專題研究,1
土地管理資訊系統,1
土地管理與利用,1
土壤分析及管理,1
土壤地下水污染整治,1
大一英文英聽輔導教學,1
大地/生態工程,1
大地工程與採礦工程,1
大地工程調查與分析,1
大型(電信)資訊管理系統,1
大型次級資料庫研究,1
大型系統專案開發與管理,1
大型車環保駕駛,1
大型健康資料庫分析,1
大型專案開發,1
大型最佳化問題,1
大型網站開發,1
大型線上即時系統分析與設計,1
大氣科學,1
大氣科學﹑數值模擬﹑環境科學﹑科學教育﹑環境教育,1
大眾運輸,1
大眾運輸與營運,1
大眾運輸營運管理,1
大陸不動產,1
大陸不動產研究等,1
大陸台商研究,1
大陸投資規劃,1
大陸金融,1
大陸研究,1
大陸就業市場實務,1
大陸經貿政策與趨勢,1
大陸經濟,1
大陸農企業,1
大陸體育,1
大提琴,1
大量客製化,1
大腸直腸外科,1
大數據人才培育,1
大數據分析/商業分析優化與轉型,1
大數據分析運算及應用,1
大數據分析與社群網絡行銷,1
大數據企業應用,1
大數據行銷,1
大數據技術,1
大數據新產品開發,1
大數據暨品牌行銷,1
大數據與資料庫,1
大數據與數據挖掘,1
大數據應用,1
大學俄語,1
大學英語,1
大學部 旅遊英語初級,1
女性休閒,1
女性休閒活動,1
女性旅遊,1
女性意識形象描繪行銷,1
小兒科,1
小兒神經系統疾病,1
小兒頭痛,1
小品文,1
小說,1
小說鑑賞與批評,1
山岳旅遊,1
山林活動,1
山野教育,1
川菜料理,1
工安,1
工安衛生,1
工作分析改善,1
工作心情,1
工作生理學,1
工作行為與就業決定,1
工作抽查,1
工作流程管理系統,1
工作-家庭平衡,1
工作團隊,1
工作態度與倫理,1
工作態度與管理,1
工作適合度,1
工作學,1
工作壓力,1
工時研究,1
工商登記,1
工商經營管理,1
工程心理學,1
工程地質,1
工程派工管理系統,1
工程倫理,1
工程教育,1
工程統計,1
工程經濟決策分析,1
工程製圖,1
工程聲學,1
工會與集體,1
工會與集體議價,1
工業工程與經營管理,1
工業工程與管理組,1
工業工程學,1
工業打版,1
工業安全 與衛生,1
工業安全衛生管理,1
工業自動化企業,1
工業行銷,1
工業科技教育研究,1
工業風險評估,1
工業配線,1
工業區位理論,1
工業控制,1
工業教育,1
工業教育—行政與管理,1
工業暨智慧財產權之保護,1
工業管理與人因工程,1
工業與系統管理,1
工業與資訊管理,1
工業衛生,1
工業環境分析,1
工廠生產改善,1
工廠生產管理,1
工廠佈置及改善,1
工廠基礎實習,1
工廠經營與管理,1
工廠實務,1
工廠實習,1
工廠管理系統建置輔導,1
工廠管理實務,1
工職能分析與績效管理制度,1
已開發國家跨國型企業,1
才能發展,1
不動產大量估價,1
不動產市場,1
不動產市場投資,1
不動產交易法制,1
不動產仲介業市場,1
不動產全球展望與智慧網絡,1
不動產估價與開發,1
不動產住宅價值評估,1
不動產投資管理,1
不動產投資與風險管理,1
不動產投資與評價,1
不動產事業管理,1
不動產法規與管理,1
不動產金融與證券化,1
不動產相關開發與管理,1
不動產研究,1
不動產財務,1
不動產財務產業經濟,1
不動產產業研究,1
不動產產業景氣,1
不動產登記,1
不動產登記實務,1
不動產登記實務等,1
不動產稅務法規,1
不動產稅務與法規,1
不動產稅務與信託資產規劃,1
不動產開發,1
不動產開發與投資策略,1
不動產經紀相關法規,1
不動產經營,1
不動產經營策略分析,1
不動產經營管理專論,1
不動產經營與管理,1
不動產資訊,1
不動產實務,1
不動產價格協商與談判事務等,1
不動產銷售,1
不連續創新社會體制理論,1
不確定決策,1
不確定決策方法,1
中(西)餐烹飪學與實務,1
中小企業行銷,1
中小企業投資,1
中小企業創業,1
中小企業經營策略,1
中小企業資訊系統導入,1
中小企業電子商務規劃,1
中小企業輔導與國際經貿諮商,1
中小企業融資輔導,1
中尺度氣象,1
中文剖析器,1
中文能力表達,1
中文資料處理,1
中文資訊處理技術,1
中文語言處理,1
中文語音合成,1
中文寫作,1
中文寫作教學,1
中文閱讀與思維,1
中文閱讀與寫作,1
中文閱讀與鑑賞,1
中日及日中翻譯,1
中日比較語文研究,1
中日古典文學翻譯,1
中日英文語法比較,1
中日對比語言學,1
中日語言文化對照,1
中古漢語,1
中外文詩,1
中央廚房生產品質管制,1
中央廚房設計,1
中式,1
中式刀工,1
中式地方小吃,1
中式米食加工,1
中式米麵食,1
中式米麵食加工,1
中式米麵食製作,1
中式特色料理,1
中式創意料理,1
中式菜餚調理,1
中式餐食,1
中式餐點製作,1
中式點心加工與實習,1
中式點心等,1
中式點心酥糕皮,1
中式點心製作與創新,1
中式麵包,1
中式麵食油酥,1
中式麵食教學,1
中式麵點,1
中老人運動保健,1
中老年人運動原則,1
中老年保健指導,1
中老年健康促進,1
中西外交史,1
中西式烘焙產品製作與教學,1
中西式烹調製備,1
中西式創意料理,1
中西式點心米麵食製作,1
中西式點心製備,1
中西服勤,1
中西教育史,1
中西廚藝,1
中西餐丙級課程,1
中西餐原理與實務,1
中西餐料理實作,1
中西餐烹飪,1
中西餐烹調料理,1
中西餐葷(素)創意料理,1
中西餐實務,1
中西餐實習,1
中西餐廚藝,1
中西餐廚藝實務,1
中西點烘培,1
中西翻譯,1
中西醫,1
中東肚皮舞,1
中英日文標準服務用語,1
中風,1
中風失智動作障礙等神經疾病診斷與治療,1
中草藥分離,1
中草藥暨中藥藥理,1
中草藥學,1
中高階職場專業日語,1
中國大陸台商經營管理,1
中國大陸法,1
中國大陸高等教育,1
中國大陸餐旅業研究,1
中國文學理論與批評,1
中國古代語文學,1
中國古典文學賞析,1
中國史,1
中國式管理,1
中國系統思維,1
中國制度史,1
中國武術,1
中國法制史,1
中國近代經濟史,1
中國政治制度史,1
中國研究,1
中國神魔小說,1
中國教育哲學,1
中國通史,1
中國傳統小說,1
中國經貿,1
中國經濟,1
中國經濟發展理論,1
中國暨亞太市場策略分析,1
中國管理哲學,1
中國管理哲學思想,1
中國管理模式,1
中國與東南亞,1
中國舞,1
中國語文表達,1
中國語文能力表達,1
中國歷史,1
中國點心,1
中國醫改議題,1
中國醫療體系改革,1
中提琴演奏及其歷史,1
中等教育,1
中華民國跆拳道協會裁判,1
中華民國憲法,1
中華民國憲法與立國精神,1
中華民國憲政發展史,1
中華美食,1
中華廚藝,1
中餐台菜,1
中餐原理與實務,1
中餐烹煮,1
中餐烹調烘焙麵包,1
中餐烹調烘焙麵包西點蛋糕西餐烹調中式麵食餐飲服務技能茶藝,1
中餐烹調創意料理蔬果雕刻食材認識與採購管理烘焙食品製作西式點心製作,1
中餐烹調評審,1
中餐烹調實作,1
中餐烹調實作I,1
中餐烹調實作II,1
中餐烹調實務,1
中餐創意料理,1
中餐進階廚藝,1
中餐實作教學,1
中餐精緻料理,1
中餐製作,1
中餐廚藝製作,1
中醫,1
中醫大內科,1
中醫內科,1
中醫內科學,1
中醫食療,1
中醫傷科,1
中醫經絡美容,1
中醫藥現代化臨床試驗,1
中醫護理,1
中藥,1
中藥學,1
互動介面設計,1
互動多媒體製作,1
互動式單晶片,1
互動式開源網頁程式設計,1
互動式演化計算,1
互動式網頁設計網頁設計,1
互動媒體設計,1
互動媒體與服務業設計,1
互動程式設計,1
互動圖形藝術創作,1
五行理論,1
五星飯店創新管理,1
介面設計,1
元件式軟體工程,1
內外護理,1
內容派送網路,1
內控評估訓練,1
內部控制及內部稽核,1
內部控制制度建置及落實,1
內部控制理論與實務,1
內部稽核與風險控管,1
內視鏡外科,1
內燃機,1
公司治理及智慧資本,1
公司財稅法律實務及非營利組織財稅法律實務,1
公司理財投資,1
公司理財實證研究,1
公司與組織管理,1
公民社會與文化,1
公民素養,1
公民教育,1
公立醫院管理,1
公共安全與防災,1
公共行政學,1
公共政策及經營策略,1
公共政策研究方法,1
公共政策研討,1
公共政策與法學,1
公共設施用地再開發利用與經營管理等,1
公共設施計劃,1
公共運輸,1
公共運輸系統,1
公共運輸經營與管理,1
公共衛生研究,1
公共衛生概論,1
公共衛生與健康,1
公共衛生營養,1
公共衛生護理與保健,1
公共藝術,1
公共關係理論與實務,1
公共關係學,1
公社,1
公差分析,1
公益創業與社會企業,1
公務行政管理,1
公務政策,1
公園綠地規劃,1
公路客運業經營與管理,1
公衛研究法,1
公營企業與法律,1
公關及危機處理,1
公關與媒體行銷,1
公關與廣告實務,1
公關禮儀,1
公關類,1
六個標準差手法,1
六標準差品質管理,1
分子分類,1
分子生物,1
分子生物及人類基因學,1
分生,1
分析師行為,1
分時度假研究,1
分散式生產規劃系統,1
分散式多媒體應用系統,1
分散式決策,1
分散式控制系統,1
分散式智慧,1
分散式語言與演算法,1
分散式遠端監控模擬,1
分群式電腦計算,1
化合物鑑定,1
化妝品英文,1
化妝品應用化學,1
化妝品應用管理,1
化學史,1
化學智慧財產權,1
升學認知關係研究與歐陸料理技法,1
及績效管理,1
反應曲面最佳化,1
天文航海,1
天文航海學,1
天然物分離純化,1
天然物生理功能分析,1
天然物研究,1
太陽能工程,1
太陽能光,1
太陽能配置,1
太鼓,1
巴賽爾資本協定,1
引導邏輯思考與發想,1
心肺復甦術,1
心律不整,1
心流體驗,1
心情,1
心理契約,1
心理計量,1
心理計量學,1
心理健康,1
心理測驗,1
心理測驗方法,1
心理與社會科學,1
心理輔導與諮商,1
心理劇,1
心理學概論,1
心理諮商,1
心智活化訓練,1
心智負荷,1
心智圖,1
心智圖法,1
心臟內科,1
心臟內科﹑公共衛生﹑宗證醫學,1
心臟血管介入性治療,1
心臟血管功能參數分析,1
心臟衰竭,1
心臟臨床研究,1
心靈舞蹈,1
戶外休閒,1
戶外休閒領導體驗,1
戶外冒險,1
戶外冒險教育與旅遊研究,1
戶外活動,1
戶外活動安全管理,1
戶外活動設計及休閒活動設計與規劃,1
戶外教育,1
戶外教育與遊學體驗,1
戶外遊管理,1
戶外遊憩及國際旅遊管理,1
戶外遊憩行為,1
戶外遊憩災害風險評估,1
戶外遊憩活動,1
戶外遊憩規劃與設計,1
戶外遊憩規劃與管理,1
戶外運動,1
戶外運動產業,1
戶外領導研究,1
手工巧克力,1
手工糖果,1
手持式裝置程式設計與應用,1
手製巧克力,1
手機APP設計與應用,1
手機遊戲製作,1
支付制度,1
支援決策,1
文化,1
文化人類學,1
文化生活美學,1
文化田野工作調查,1
文化地理,1
文化空間經營策略,1
文化空間經營管理研究,1
文化政策研究,1
文化美食觀光,1
文化哲學,1
文化展演相關,1
文化展演規劃,1
文化產業研究,1
文化產業策略管理,1
文化產業與環劃,1
文化產業與觀光,1
文化創意行銷,1
文化創意商品計,1
文化創意產業分析,1
文化創意產業投融資管理,1
文化創意產業專題,1
文化創意產業經營,1
文化創意產業經營與管理,1
文化創意產業管理,1
文化間傳播,1
文化資產保存,1
文化資產保存維護,1
文化資產暨觀光導覽解說,1
文化資產維護,1
文化與休閒,1
文化導覽,1
文化雙融管理,1
文化藝術,1
文化觀光  美食觀光,1
文化觀光產業與資源管理,1
文化觀光資源調查,1
文化觀光資源踏查,1
文化觀光與行銷,1
文化觀光學,1
文本分析,1
文件分群,1
文字研究,1
文字計數,1
文字造形與編排,1
文字與資料探勘,1
文字與網頁探勘,1
文字學,1
文字辨識,1
文書,1
文書處理軟體,1
文書應用軟體,1
文創,1
文創及媒宣,1
文創活動設計,1
文創商品設計,1
文創產業,1
文創產業行銷,1
文創產業規劃,1
文創產業管理,1
文創開發,1
文創觀光,1
文學,1
文學理論,1
文學與辭令,1
文藝美學,1
文獻古籍研究,1
文獻校勘學,1
文獻學,1
方法論,1
方針展開,1
日文文法,1
日文作文,1
日文商業簡報,1
日文習作,1
日文會話,1
日文檢定,1
日文翻譯,1
日本人力資源管理,1
日本文學及翻譯研究,1
日本文學航空日語旅遊飯店餐飲日語日本企業文化日本歷史,1
日本外交,1
日本企業經營管理,1
日本式生產管理系統,1
日本式經營,1
日本行程設計規畫,1
日本事情,1
日本社會文化,1
日本近代文學,1
日本型組織,1
日本政治,1
日本料理教學,1
日本料理實作,1
日本旅遊,1
日本海運經營,1
日本酒品飲,1
日本經貿,1
日本經濟史,1
日本語相關,1
日本語教學,1
日本語教學研究,1
日本語學,1
日式料理教學,1
日式料理製作,1
日式烹調,1
日語:觀光日語,1
日語II,1
日語IV,1
日語入門,1
日語文類,1
日語習作,1
日語會話教學,1
日語語音訓練,1
日語寫作,1
日廚藝課程,1
月餅等,1
木材物理利用,1
木質環境科學,1
比較勞工立法,1
比較勞資關係,1
比較經濟體系,1
水上運動指導,1
水土保持工程,1
水土保持都市防洪規劃,1
水中有氧,1
水文學,1
水肺潛水概要與原理,1
水域休閒管理,1
水域安全知識與環境教育,1
水域活動指導,1
水域活動設計規劃…,1
水域活動經營實務,1
水域遊憩活動健康風險評估,1
水域遊憩活動規劃,1
水域遊憩活動管理,1
水域遊憩資源管理,1
水域遊憩管理,1
水域遊憩管理與規劃,1
水域運動,1
水域運動實務,1
水產品供應鏈,1
水產食品加工,1
水資源/水利工程,1
水資源系統,1
水資源規劃,1
水資源管理,1
水電,1
水質分析,1
水適能指導,1
水療養生保健,1
牙醫診所經營管理,1
世界及台灣足球史,1
世界史,1
世界知名旅館介紹,1
世界通史教學及研究,1
世界飲食文化實作及講述,1
世界歷史與文化,1
世界遺產與休閒觀光,1
世界餐飲文化,1
世界觀光資源,1
丙級,1
丙級飲料調製,1
丙級調酒技術士學術科,1
丙級餐服,1
主修行銷副修策略,1
主修財政及經濟,1
主修組織行為與行銷,1
主從式架構,1
主管支持,1
主題風景區管理,1
主題遊程設計,1
主題遊樂園經營管理,1
主題樂園渡假村經營管理,1
主題餐廳規劃與經營,1
代理人技術,1
代理人系統及應用及專案管理,1
代理人基計算經濟與財務,1
代理人基計算經濟學,1
代數,1
代數及數論,1
凹圖冊編之封裝基板,1
出版事業管理,1
加工食品,1
包含總機,1
包裝結構研究,1
北亞史,1
半導體,1
半導體元件與材料應用,1
半導體元件與製程,1
半導體生產管理,1
半導體生產與作業管理,1
半導體供應鏈管理,1
半導體物理,1
半導體與資通訊技術,1
半導體製造工程,1
半導體製造管理,1
半導體製程,1
半導體製程及電子元件材料組裝技術發展,1
半導體製程技術薄膜技術,1
半導體製程規劃,1
半導體製程與元件,1
半導體模組製程及生產管理,1
古文字學,1
古代教會歷史,1
古典小說,1
古典音樂,1
古典散文,1
古典詩歌,1
古典與現代小說,1
古琴美學,1
古漢語句法,1
古蹟歷史建築,1
古蹟歷史導覽,1
另類醫療與資訊應用,1
可程式控制,1
可靠度工程及最佳化,1
可靠度工程與管理,1
可靠度理論,1
可靠度統計分析,1
可靠度設計,1
台式與歐式麵包,1
台式歐式麵包,1
台式點心,1
台俄經貿發展,1
台海兩岸關係,1
台菜,1
台菜料理,1
台灣小吃製作研討,1
台灣文化及台灣文學,1
台灣文化資產,1
台灣文學中的疾病書寫,1
台灣日治時期文學,1
台灣世界觀光資源概要,1
台灣史地研究,1
台灣民主化發展,1
台灣民主發展史,1
台灣地方料理製作,1
台灣法國飲食人文比較,1
台灣風味小吃,1
台灣風景欣賞,1
台灣乾式熟成牛排專門技術,1
台灣庶民文化暨歷史,1
台灣新電影,1
台灣當代文學,1
台灣歷史與文化…,1
台灣醫療產業發展,1
台灣觀光地理,1
台灣觀光事業,1
司儀口語訓練,1
外來種研究,1
外科專科,1
外科醫學專業,1
外國語文,1
外國語文能力訓練,1
外陰疾病,1
外陰癌症,1
外勞管理專題,1
外貿信用風險規避,1
外傷處理,1
外傷醫學,1
外匯實務,1
外資管理,1
外語,1
外燴管理,1
外籍人士研究,1
外籍勞工健康政策,1
失敗學專題,1
失智症照護,1
巧克力,1
巧克力工藝,1
巧克力專業技能,1
巧克力產品研發,1
巨量資料分析與資料探勘,1
巨量資料處理與資料探勘應用,1
巨量資料圖形化決策模型,1
巨量資量分析,1
市場行銷規劃,1
市場研究及應用,1
市場發展策略,1
市場結構與訂價,1
市場進入策略,1
市場管理專題,1
市場模型建構,1
市場調查分析,1
市場調查研究,1
市場調查實務,1
市場調查與可行性,1
市場調查與商品企劃,1
市場調查與產業分析,1
市場學,1
市調,1
市調分析,1
市調研究,1
市調研究與行銷策略,1
市鎮中心管理,1
布林網路,1
平行化程式設計,1
平行運算,1
平行運算理論,1
平行與分散處理,1
平面及大地測量,1
平面產品設計與廣告視覺傳達,1
平面造型藝術創作,1
平面影音多媒體設計,1
平衡計分卡,1
幼兒律動舞蹈,1
幼兒美語,1
幼兒運動遊戲,1
幼兒運動遊戲與課程設計,1
幼兒運動與遊戲,1
幼兒數學,1
幼兒戲劇,1
幼兒體能,1
幼兒體適能概論,1
幼教,1
本土文化導覽,1
本國語文,1
本國語文表達,1
本體論工程,1
正骨,1
正規化概念分析,1
正規軟體驗證,1
正規語言,1
正規驗證,1
民主憲政與國家發展,1
民生產業與科技發展,1
民刑事訴訟,1
民刑法,1
民事法,1
民法物權,1
民法債編及旅遊定型化契約相關科目,1
民法損害賠償責任,1
民法概要﹑民法物權,1
民法概要與商務契約,1
民法概論,1
民俗文化,1
民俗藝術 生態導覽,1
民航法規,1
民宿,1
民宿業經營管理,1
民宿經營管理與策略分析,1
民宿實務,1
民宿與主題樂園經營管理,1
民宿與度假村管理,1
民宿與渡假村經營管理,1
民宿與鄉村旅遊經營管理,1
民眾對使用遠距居家照護照顧慢性病患意向之研究-以中台灣為例,1
民營休閒產業管理,1
永續地球,1
永續供應鏈,1
永續性供應鏈,1
永續性設計,1
永續旅館,1
永續校園,1
永續能源管理,1
永續航空,1
永續健康建築,1
永續產品創新設計,1
永續都市發展,1
永續發展與生態旅遊,1
永續發展與行銷,1
永續環境規劃與管理,1
永續環境評估系統,1
永續觀光餐旅,1
犯罪預防,1
犯罪學,1
生死學,1
生技行銷,1
生技產業管理,1
生技醫學健康促進領域,1
生命的探討與教育,1
生命科學導論,1
生命哲學,1
生命教育中國文學,1
生命教育等教育相關領域,1
生命教育輔導,1
生命期營養,1
生命週期評估,1
生命週期評估法,1
生命靈數,1
生物多樣性,1
生物序列搜尋比對,1
生物事業組織理論與設計,1
生物科技法制與產業政策,1
生物科技研究,1
生物科技產業經營管理,1
生物科技產業經營管理等,1
生物科技概論,1
生物計算法,1
生物統計與分析,1
生物感測技術,1
生物群體智慧,1
生物資訊次領域資訊安全,1
生物資訊演算法,1
生物演化計算,1
生物演算法,1
生物數學,1
生物學,1
生活品質,1
生活英文,1
生活英語,1
生活哲學,1
生活創意產業,1
生涯承諾,1
生涯規畫,1
生涯管理與發展,1
生涯輔導,1
生涯輔導與發展,1
生理訊息與行為科學研究,1
生理訊號分析,1
生理解剖學,1
生理與神經專題,1
生理與傷害防護,1
生產,1
生產/作業管理,1
生產力分析,1
生產力提升,1
生產及作業,1
生產自動系統,1
生產作業排程,1
生產系統,1
生產系統規劃,1
生產計劃與管制,1
生產計劃與管理,1
生產排程系統,1
生產排程與控制,1
生產規劃佈置,1
生產最適控制,1
生產策略與管理,1
生產資訊管理,1
生產管理自動化概論,1
生產管理排程,1
生產管理資訊系統,1
生產管理實務,1
生產管理與存貨控制,1
生產管理與現場管制,1
生產管理與管理學,1
生產與存貨管理,1
生產與作業,1
生產與作業管理作,1
生產與作業管理概論,1
生產與供應鏈管理,1
生產與服務系統設計,1
生產與品質管理,1
生產與製造系統,1
生產製造,1
生產製造與物流系統之設計,1
生產績效管理,1
生殖內分泌,1
生態,1
生態公園導覽解說,1
生態永續,1
生態有機旅遊,1
生態社區規劃,1
生態社區開發,1
生態保育,1
生態旅遊規劃,1
生態旅遊規劃與管理,1
生態旅遊資訊管理,1
生態旅遊與永續發展議題,1
生態旅遊與保育,1
生態旅遊與環境,1
生態租賃,1
生態經濟,1
生態解說,1
生態解說教育,1
生態實驗設計與量測,1
生態與永續旅遊,1
生態學與人類生活,1
生態學導論,1
生態導覽解說,1
生態導覽解說實務經驗,1
生態環境流力學,1
生態環境設計,1
生態觀光資源保護,1
生管規劃,1
生管實務,1
生機飲料調製,1
生鮮供應管理,1
生醫材料,1
生醫訊號處理,1
生醫資料庫,1
生醫資料探勘,1
生藥組織鑑別,1
用水及廢水處理,1
用藥安全,1
田口方法,1
田口式品質工程,1
田口品質工程,1
田徑運動,1
甲板機械與操舵系統,1
皮革汙水處理,1
皮革產業專論,1
目標管理與績效考核,1
立法學,1
立體動畫製作,1
立體裁剪,1
交易成本理論,1
交易策略暨系統,1
交通工程設計等,1
交通工程與安全,1
交通安全,1
交通行政,1
交通行政與法規,1
交通系統管理,1
交通法規,1
交通政策,1
交通政策永續運輸,1
交通政策與法規,1
交通控制系統,1
交通運輸規劃,1
交通運輸規劃與管理,1
交通運輸管理,1
交通管理與控制,1
交通管理與資訊運用,1
交通與土地使用規劃,1
交通模擬,1
企業/商店管理教育訓練,1
企業Ｅ化,1
企業E化策略,1
企業e化與資訊管理,1
企業OFFICE整合應用,1
企業人力培訓與發展,1
企業人力資源管理,1
企業工程與整合,1
企業內部控制,1
企業公共關係,1
企業分析與預測,1
企業日語,1
企業生態影響,1
企業再造,1
企業合併分割,1
企業安全管理,1
企業安全衛生管理系統,1
企業成長之管理限制,1
企業行為理論,1
企業行銷管理,1
企業作業流程改造,1
企業形象與品牌管理,1
企業技術策略,1
企業決策,1
企業系統管理,1
企業協同,1
企業服務創新,1
企業治理,1
企業狀況及資訊管理,1
企業社會責任(CSR),1
企業政策與策略科技管理,1
企業架構,1
企業流程,1
企業流程分析,1
企業流程改造,1
企業流程概論,1
企業界教育訓練,1
企業相關法,1
企業研究,1
企業研究量化分析,1
企業英文,1
