Var1,Freq
製圖與識圖,1
語文,1
語用學,1
語音法,1
銅管,1
銅管室內樂與合奏,1
銅管室內樂與作品研究,1
銅管演奏法,1
銅管樂曲研究,1
銅管樂器研究,1
儀式與戲劇,1
儀式劇場,1
劇本寫作,1
劇本編寫,1
劇本導讀,1
劇場,1
劇場(舞台)管理,1
劇場技術實務,1
劇場身體表現,1
劇場表演身體,1
劇場美學,1
劇場理論,1
劇場規劃,1
劇場經營,1
劇場與場館管理,1
劇場與編劇,1
劇場編劇,1
劇場導演,1
劇場藝術,1
寫作,1
寫實油畫,1
廣告設計,1
廣告策略規劃,1
廣播,1
廣播電視電影產業管理,1
影音計畫,1
影視,1
影視概論,1
影視錄音,1
影像研究,1
影像美學,1
影像美學專題,1
影像剪輯,1
影像敘事,1
影像處理,1
影像設計與技術,1
影像創作處理,1
影像藝術,1
影像藝術創作,1
德文,1
德文吐字,1
德文音樂理論,1
德文會話,1
德文語音與語韻,1
德文藝術歌曲分析,1
德文藝術歌曲專研,1
德文藝術歌曲詮釋,1
德國文學,1
德國木笛吹奏技巧與教學法,1
德國歌劇,1
德國藝術歌曲,1
德語語音法,1
撞球,1
數位內容開發,1
數位內容與藝術教學,1
數位文化研究,1
數位出版,1
數位音樂,1
數位音樂在產業上的應用,1
數位音樂相關,1
數位音樂製作,1
數位剪輯,1
數位設計,1
數位媒體整合,1
數位媒體整合設計,1
數位插畫,1
數位遊戲與學習,1
數位電腦音樂,1
數位影音,1
數位影像專題,1
數位影像處理,1
數位學習,1
數位學習與人機介面,1
數位聲音設計,1
數位藝術創作,1
數量分析,1
樂曲分析法,1
樂曲分析等相關理論,1
樂曲改編,1
樂曲結構分析,1
樂曲賞析,1
樂治療理論與實務,1
樂團行政,1
樂團指導,1
樂團排練,1
樂團組織管理,1
樂團實務,1
樂團管理課程,1
樂團語法,1
樂團擊樂演奏,1
樂器教學,1
樂器學與配器法研究,1
模形製作,1
模特兒導師,1
模製陶瓷,1
模糊理論在藝術上的應用,1
歐洲文化史,1
歐洲文化與觀光,1
歐洲藝術史,1
歐美文化藝術行政制度,1
篆刻史論,1
編作曲,1
編創,1
編輯與設計,1
膠彩畫史研究,1
膠彩畫創作,1
複合,1
複合媒材多元創作,1
複合媒材創作與教學,1
複合媒材裝置藝術,1
複合媒材與裝置表現,1
課程發展評鑑,1
論文寫作,1
豎琴,1
踢踏舞蹈,1
銲接,1
器,1
器/聲樂指導,1
器樂,1
器樂伴奏法,1
器學概論,1
壁畫,1
學校領導議題,1
學術專長為藝術教育與創作,1
導演研究,1
導演美學分析,1
導演基礎或專題,1
導播,1
整體美學,1
機電與設計整合進階製譜與商用編曲,1
獨立研究,1
獨唱曲文獻研究,1
蕭邦24首前奏曲之指法研究,1
諮商理論與技術,1
鋼琴及鋼琴教學,1
鋼琴文獻研究,1
鋼琴文獻探討,1
鋼琴文獻與作品,1
鋼琴主修,1
鋼琴合作藝術,1
鋼琴曲目與風格研究,1
鋼琴作品,1
鋼琴作品分析,1
鋼琴作品研究探討,1
鋼琴音樂史,1
鋼琴個別課,1
鋼琴專題研究,1
鋼琴教學與聖樂,1
鋼琴教學與演奏,1
鋼琴演奏及音樂理論,1
鋼琴演奏及教學,1
鋼琴演奏技巧與實務,1
鋼琴演奏專題探討,1
鋼琴演奏與實習,1
鋼琴製造,1
鋼琴彈奏,1
鋼琴樂曲研究,1
鋼琴調律,1
鋼琴調律修復,1
鋼琴調音,1
鋼琴踏板教學,1
鋼琴職業演奏,1
鋼琴變奏曲技巧的發展—巴赫到布拉姆斯,1
錄音工程,1
錄音技術實作,1
錄像藝術,1
錄像藝術史研究,1
雕塑研習,1
雕塑與公共藝術研究,1
應用美術,1
應用語言學,1
應用鍵盤,1
戲曲史,1
戲曲音樂編創,1
戲曲理論,1
戲劇小丑,1
戲劇治療,1
戲劇表演與肢體開發,1
戲劇家研究,1
戲劇專題,1
戲劇教育,1
戲劇理論與創作,1
戲劇創作,1
戲劇評論,1
戲劇演出,1
戲劇與跨藝術研究,1
戲劇導演,1
戲劇戲曲美學,1
戲劇類,1
擊樂方法,1
擊樂主修指導,1
擊樂室內樂及合奏,1
擊樂相關領域探討,1
擊樂演奏與教學,1
擊樂演奏與詮釋,1
擊樂導論,1
爵士木管,1
爵士音樂欣賞,1
爵士教育,1
爵士教學,1
爵士理論與即興創作,1
爵士鼓,1
爵士鼓演奏,1
爵士演奏,1
爵士舞教學與創作,1
爵士樂合奏,1
爵士樂基礎,1
爵士樂團,1
爵士樂歷史及賞析,1
爵士編曲,1
環境造形藝術設計,1
聲音,1
聲音後期製作,1
聲樂/歌劇演唱,1
聲樂文獻,1
聲樂曲目學,1
聲樂伴奏,1
聲樂作品研究,1
聲樂作品研究與欣賞,1
聲樂表演,1
聲樂教育,1
"聲樂演唱,羅西尼""我靜默地悲歎""作品研究,歌曲出版",1
聲樂演唱/義大利語語音法/音樂劇導演與製作/合唱,1
聲樂演唱及教學,1
聲樂演唱指導,1
聲樂演唱與教學,1
聲樂語練-中閩南英法德義俄,1
聲樂語練及咬字,1
聲樂語韻與咬字,1
聲樂藝術指導,1
舉辦藝術活動,1
鍵盤文獻,1
鍵盤文獻與作品探討,1
簫演奏,1
織品服裝設計,1
翻譯薩克斯風的歷史與沿革,1
職能治療,1
職能治療師,1
薩克斯風的演奏,1
薩克斯風教學,1
薩克斯風演奏及教學,1
薩克斯管演奏,1
藏書票藝術史,1
雙鋼琴,1
雙鋼琴及鋼琴室內樂,1
雙簧管演奏教學,1
雜耍,1
雜誌創刊統籌設計規劃,1
繪畫材料與技法,1
繪畫材料學,1
繪畫材料學研究,1
繪畫版印,1
繪畫空間表現初階,1
繪畫修復保存,1
繪畫理論,1
繪畫創作研究,1
繪圖文字設計,1
藝人訓練,1
藝文組織管理,1
藝用材料學,1
藝用解剖,1
藝用解剖學,1
藝術入門,1
藝術之精神性,1
藝術文化研究,1
藝術史之比較研究,1
藝術市場研究,1
藝術行政實務,1
藝術行政管理,1
藝術行政與實務,1
藝術行銷與時尚,1
藝術批評教學理論,1
藝術材料學,1
藝術欣賞,1
藝術欣賞等,1
藝術社會學,1
藝術品典藏與保存管理,1
藝術活動規劃與經營,1
藝術研究,1
藝術研究法,1
藝術科學,1
藝術美學,1
藝術美學研究,1
藝術哲學,1
藝術家的作品與表述,1
藝術推廣,1
藝術教育研究法和理論,1
藝術教育推廣,1
藝術教育理論與實務,1
藝術教育創造力教育,1
藝術教育與性別研究,1
藝術教育課程研究,1
藝術教育課程發展,1
藝術設計,1
藝術通論,1
藝術創作及理論,1
藝術創作理論,1
藝術創作與教學,1
藝術博物館,1
藝術博物館研究,1
藝術策畫,1
藝術實務研究,1
藝術歌曲詮釋,1
藝術歌曲暨歌劇伴奏,1
藝術歌曲賞析,1
藝術與人文教學研究,1
藝術與人文領域,1
藝術與文化政策,1
藝術與社會導論,1
藝術與社會議題,1
藝術與科學,1
藝術與設計教育,1
藝術賞析,1
藝術學,1
藝術療癒團體,1
藝評理論,1
競技啦啦隊運動管理,1
攝影/錄像/西畫,1
攝影教學,1
攝影製作,1
攝影鑑賞與攝影創作,1
鐵雕,1
聽覺音樂媒體設計與製作,1
鑑定,1
體適能教練,1
觀光行政與法規,1
觀光研究法,1
觀光統計學,1
鑲嵌畫,1
