types,Set,Sch_code,SCHOOL,Dep_code,department,Sch_dep_code,Sch_dep,groupnumber,groupname,groupname_number,subgroupnumber,subgroupname,subgroupname_number,Numofstudents,Numofteachers,Numofgraduates,Country,System,Teacherstudentratio,NumberofFirstgrade,NumberofSecondgrade,NumberofThirdgrade,NumberofFourthgrade,Numberofseniorsandabove,Numberofdelaypeople,Decliningrate,Delayrate,numberofteachers,assistantproratio,lecturersandaboveratio,lecturersandaboverationum,lecturersandabovenum,Pro_vs_AssociateProfessorandLecturer,Averagehoursperweek_rofessors,Averagehoursperweek_associateprofessor,Averagehoursperweek_assistantprofessors,Averagehoursperweek_lecturers,Averagehoursperweek_otherteachers,Graduationscore,Professionalcreditratio,General_commoncreditratio,Graduationprofessionalscore,GraduationGeneralCommonAcademicScores,Graduationinternshipscore,Graduationothergraduationscores,Collegestudentinterestcode,interestcodeR_stu,interestcodeI_stu,interestcodeA_stu,interestcodeS_stu,interestcodeE_stu,interestcodeC_stu,Hollandcode_two,interestcodeR_voc,interestcodeI_voc,interestcodeA_voc,interestcodeS_voc,interestcodeE_voc,interestcodeC_,Hitrate,Hollandcodefirst,Firstcodepercentage,Twocodespercentage,StudySuspensionrate,TotalSuspensionrate,Suspension_academic_interest,studentinSuspension,Suspension_semester,Suspension_semester_academic,Suspension_semester_interest,Suspension_semesterend,Suspension_semesterendr_academic,Suspension_semesterend_interest,Dropoutrate,Dropoutrate_interest,dropoutrateduetointerest,studentindropouts,dropouts,dropouts_academic,dropouts_interest,dropouts_overdue,dropouts_suspension,salaryafter3yr_99schyr_master,salaryafter3yr_99schyr_inservicemaster,salaryafter3yr_99schyr_bachelor,salaryafter3yr_99schyr_academicyear,salaryafter3yr_99schyr_dayspecialist,salaryafter3yr_99schyr_trainingspecialist,salaryafter4yr_99schyr_master,salaryafter4yr_99schyr_inservicemaster,salaryafter4yr_99schyr_bachelor,salaryafter4yr_99schyr_academicyear,salaryafter4yr_99schyr_dayspecialist,salaryafter4yr_99schyr_trainingspecialist,salaryafter3yr_00schyr_master,salaryafter3yr_00schyr_inservicemaster,salaryafter3yr_00schyr_bachelor,salaryafter3yr_00schyr_academicyear,salaryafter3yr_00schyr_dayspecialist,salaryafter3yr_00schyr_trainingspecialist,emplorateafter3yr_99schyr_master,emplorateafter3yr_99schyr_inservicemaster,emplorateafter3yr_99schyr_bachelor,emplorateafter3yr_99schyr_academicyear,emplorateafter3yr_99schyr_dayspecialist,emplorateafter3yr_99schyr_trainingspecialist,emplorateafter4yr_99schyr_master,emplorateafter4yr_99schyr_inservicemaster,emplorateafter4yr_99schyr_bachelor,emplorateafter4yr_99schyr_academicyear,emplorateafter4yr_99schyr_dayspecialist,emplorateafter4yr_99schyr_trainingspecialist,emplorateafter3yr_00schyr_master,emplorateafter3yr_00schyr_inservicemaster,emplorateafter3yr_00schyr_bachelor,emplorateafter3yr_00schyr_academicyear,emplorateafter3yr_00schyr_dayspecialist,emplorateafter3yr_00schyr_trainingspecialist,emplorateGrowthratebysch,salarychangesbysch,emplorateGrowthratebysyr,salarychangesbyyr,Holland_1_code,salary_mas_vs_bach,emplorate_mas_vs_bach
technical,private,1036,Jianxing University of Science and Technology,4199012,Property Management and Management,1.04E+11,Property Management and Management of Jianxing University of Science and Technology,16,Management,16.Management,104,Transportation Logistics Management,104.Transportation Logistics Management,397,9,35,03 Taoyuan City,technical,0.0227,101,75,121,88,0,12,0.027726773,0.0302267,9,0.444444444,1,4,9,0.552204176,0,13.28,10.53,14.33,0,128,0.78125,0.21875,100,28,0,0,EC,0,0,0,0,1,1,EC,0,0,0,0,1,1,6,E,0.46,0.34,0.024495677,0.048991354,0.011527378,694,17,1,4,34,1,7,0.038284839,0.030627871,0.009188361,653,25,0,6,6,8,60.023,117.472,30.508,37.254,24.435,,64.511,122.025,33.779,39.284,23.196,,60.184,113.98,30.676,39.189,29.713,,0.9451,0.9532,0.8736,0.9101,0.8421,,0.9508,0.9388,0.902,0.905,0.9,,0.9302,0.941,0.8803,0.9071,0.75,,0.0231,0.81,0.0145,2.621,E,1.961924632,1.056685221
technical,private,1036,Jianxing University of Science and Technology,4121009,Finance and Finance,1.04E+11,Finance and Finance of Jianxing University of Science and Technology,17,Finance and Economics,17.Finance and Economics,116,Finance and Finance,116.Finance and Finance,530,12,142,03 Taoyuan City,technical,0.0226,158,100,124,112,0,36,-0.074620934,0.067924528,12,1,1,12,12,1.408817635,7.04,13.05,13.97,0,0,128,0.78125,0.21875,100,28,0,0,EC,0,0,0,0,1,1,CE,0,0,0,0,1,1,6,C,0.5,0.43,0.043389724,0.096439014,0.030888031,1036,45,7,8,100,12,20,0.035294118,0.035294118,0.006862745,1020,36,2,7,13,14,49.353,88.168,32.166,36.617,22.887,34.905,57.129,93.077,35.652,38.887,26.317,38.813,47.774,88.512,32.461,34.283,25.377,50.78,0.9234,0.9624,0.864,0.9036,0.587,0.9655,0.9451,0.9624,0.8992,0.895,0.78,0.931,0.9382,0.9705,0.8844,0.9039,0.6071,0.3594,0.0904,2.51517,0.0345,4.297,C,1.471735313,1.060832203
technical,private,1036,Jianxing University of Science and Technology,4131006,International business management,1.04E+11,International business management of Jianxing University of Science and Technology,17,Finance and Economics,17.Finance and Economics,117,International Business,117.International Business,639,13,162,03 Taoyuan City,technical,0.0203,171,144,155,148,0,21,-0.042222379,0.03286385,13,1,1,13,13,0.985517241,0,13.29,13.5,0,0,128,0.78125,0.21875,100,28,0,0,EC,0,0,0,0,1,1,EC,0,0,0,0,1,1,6,E,0.62,0.49,0.038755541,0.074847444,0.011522634,1215,47,5,4,91,8,6,0.052459016,0.051639344,0.01147541,1220,64,7,14,24,18,47.96,99.045,29.887,35.199,24.762,33.925,52.793,105.597,32.632,37.663,27.331,38.15,48.024,96.539,30.451,37.259,28.641,31.935,0.9263,0.9546,0.875,0.9019,0.5993,0.8782,0.9376,0.9485,0.8969,0.9006,0.75,0.9054,0.9222,0.9583,0.8843,0.8802,0.705,0.8591,-0.0123,0.34517,0.034,3.898,E,1.577091064,1.042858758
technical,private,1036,Jianxing University of Science and Technology,7141018,Information Engineering,1.04E+11,Information Engineering of Jianxing University of Science and Technology,1,Information,1.Information,1,Information Engineering,1.Information Engineering,743,23,220,03 Taoyuan City,technical,0.031,168,133,171,220,0,51,0.12131022,0.068640646,23,1,1,23,23,1.97558991,10.95,12.33,11.29,0,0,128,0.78125,0.21875,100,28,0,0,RI,1,1,0,0,0,0,IC,0,1,0,0,0,1,4,I,0.59,0.32,0.027165392,0.066114047,0.012554928,1593,43,5,4,105,10,10,0.051972448,0.048841578,0.005635567,1597,83,16,9,12,41,56.046,80.246,30.849,34.305,25.63,33.016,68.887,86.921,35.771,37.564,28.137,34.081,62.298,84.755,31.68,34.913,28.66,37.269,0.9543,0.9729,0.88,0.924,0.7923,0.8649,0.969,0.974,0.9112,0.9358,0.8394,0.893,0.9653,0.9849,0.8843,0.8963,0.6714,0.8913,0.0158,3.24717,0.0223,5.212,I,1.966477273,1.091597874
technical,private,1036,Jianxing University of Science and Technology,6131014,Information Management,1.04E+11,Information Management of Jianxing University of Science and Technology,16,Management,16.Management,105,Information Management,105.Information Management,875,18,212,03 Taoyuan City,technical,0.0206,191,153,243,242,0,46,0.128389063,0.052571429,18,0.944444444,1,17,18,0.504026354,0,12.77,14.32,12,0,200,0.81,0.19,162,38,0,0,RC,1,0,0,0,0,1,IC,0,1,0,0,0,1,4,I,0.44,0.25,0.021438248,0.062367352,0.014845606,1684,36,6,9,105,11,14,0.042313117,0.039492243,0.002115656,1418,60,6,3,8,39,60.023,117.472,30.508,37.254,24.435,,64.511,122.025,33.779,39.284,23.196,,60.184,113.98,30.676,39.189,29.713,,0.9451,0.9532,0.8736,0.9101,0.8421,,0.9508,0.9388,0.902,0.905,0.9,,0.9302,0.941,0.8803,0.9071,0.75,,0.0231,0.81,0.0145,2.621,I,1.961924632,1.056685221
technical,private,1036,Jianxing University of Science and Technology,7141017,Electronic Engineering,1.04E+11,Electronic Engineering of Jianxing University of Science and Technology,2,Engineering,2.Engineering,4,Electronic Engineering,4.Electronic Engineering,587,23,176,03 Taoyuan City,technical,0.0392,124,120,131,170,0,42,0.119039509,0.071550256,23,0.739130435,1,17,23,0.982234505,12,11.88,12.5,11.83,0,128,0.78125,0.21875,100,28,0,0,RI,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.5,0.5,0.018662519,0.053654743,0.00933126,1286,24,1,3,69,6,6,0.020408163,0.018707483,0.00255102,1176,24,0,3,4,15,56.046,80.246,30.849,34.305,25.63,33.016,68.887,86.921,35.771,37.564,28.137,34.081,62.298,84.755,31.68,34.913,28.66,37.269,0.9543,0.9729,0.88,0.924,0.7923,0.8649,0.969,0.974,0.9112,0.9358,0.8394,0.893,0.9653,0.9849,0.8843,0.8963,0.6714,0.8913,0.0158,3.24717,0.0223,5.212,I,1.966477273,1.091597874
technical,private,1036,Jianxing University of Science and Technology,7141016,Electrical Engineering,1.04E+11,Electrical Engineering of Jianxing University of Science and Technology,2,Engineering,2.Engineering,2,Electrical Engineering,2.Electrical Engineering,749,26,178,03 Taoyuan City,technical,0.0347,196,148,157,197,7,44,0.023563307,0.058744993,26,0.807692308,1,21,26,0.782305817,10.67,10.79,13,14.71,0,128,0.78125,0.21875,100,28,0,0,RI,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.55,0.46,0.030071611,0.068798349,0.016700067,1497,45,5,7,103,9,16,0.044966443,0.04295302,0.006040268,1490,67,16,9,10,29,56.046,80.246,30.849,34.305,25.63,33.016,68.887,86.921,35.771,37.564,28.137,34.081,62.298,84.755,31.68,34.913,28.66,37.269,0.9543,0.9729,0.88,0.924,0.7923,0.8649,0.969,0.974,0.9112,0.9358,0.8394,0.893,0.9653,0.9849,0.8843,0.8963,0.6714,0.8913,0.0158,3.24717,0.0223,5.212,I,1.966477273,1.091597874
technical,private,1036,Jianxing University of Science and Technology,7151020,Mechanical Engineering,1.04E+11,Mechanical Engineering of Jianxing University of Science and Technology,2,Engineering,2.Engineering,6,Mechanical Engineering,6.Mechanical Engineering,961,30,196,03 Taoyuan City,technical,0.0312,255,205,232,208,0,61,-0.055939797,0.063475546,30,0.833333333,1,25,30,0.786748844,12.38,12.15,15.25,16.2,0,128,0.78125,0.21875,100,28,0,0,RI,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.48,0.44,0.026796946,0.061778077,0.016402406,1829,49,5,9,113,12,18,0.045234249,0.043080237,0.006462036,1857,84,6,12,18,44,49.611,77.363,31.686,32.517,26.761,41.208,60.403,83.51,37.129,35.704,30.302,43.255,52.645,71.059,32.01,32.955,28.949,38.042,0.9521,0.9647,0.9008,0.9215,0.7816,0.8977,0.9692,0.9647,0.9224,0.9335,0.7712,0.9247,0.9564,0.9578,0.9041,0.8924,0.7764,0.907,0.0041,-0.581,0.0112,5.193,I,1.644642299,1.057847583
technical,private,1036,Jianxing University of Science and Technology,10131025,Hospitality Management,1.04E+11,Hospitality Management of Jianxing University of Science and Technology,16,Management,16.Management,113,Hospitality Management,113.Hospitality Management,1251,20,215,03 Taoyuan City,technical,0.016,357,295,305,258,0,36,-0.097956508,0.028776978,20,0.7,1,14,20,0.871947588,14.95,13.33,14.54,18.04,0,128,0.78125,0.21875,100,28,0,0,ESA,0,0,1,1,1,0,EC,0,0,0,0,1,1,3,ES,0.28,0.28,0.037068966,0.083189655,0.019827586,2320,86,5,17,193,10,36,0.040086207,0.036637931,0.005172414,2320,93,9,12,21,43,40.371,62.931,28.222,28.624,26.256,28.616,42.206,65.383,30.856,30.458,28.048,31.145,42.816,63.229,29.143,28.957,25.576,30.696,0.8627,0.9091,0.8769,0.8728,0.773,0.8153,0.9216,0.8864,0.9017,0.887,0.8226,0.8322,0.961,0.9677,0.8845,0.8204,0.7835,0.7012,-0.0014,0.8995,0.0236,2.179,E,1.469169269,1.086489542
technical,private,1036,Jianxing University of Science and Technology,2311001,Applied Foreign Languages,1.04E+11,Applied Foreign Languages of Jianxing University of Science and Technology,12,Foreign Languages,12.Foreign Languages,79,English Literature,79.English Literature,731,13,168,03 Taoyuan City,technical,0.0178,144,157,179,196,0,55,0.108459078,0.075239398,13,0.923076923,1,12,13,0.408090845,0,10.5,13.98,13.2,0,128,0.78125,0.21875,100,28,0,0,AS,0,0,1,1,0,0,"SA,CE",0,0,1,1,1,1,4,A,0.27,0.15,0.037037037,0.09706258,0.024904215,1566,58,11,11,152,17,22,0.04916986,0.043422733,0.004469987,1566,77,13,7,10,38,47.592,68.581,30.313,34.68,25.862,33.818,49.715,70.862,33.103,36.733,27.346,39.109,45.886,70.527,31.111,34.138,25.044,35.446,0.8865,0.9857,0.8462,0.8512,0.462,0.8197,0.8972,0.9786,0.8694,0.8651,0.6645,0.8525,0.8489,0.9728,0.8639,0.8481,0.4773,0.4464,0.0657,0.21767,0.046,2.67,A,1.47491241,0.982636879
technical,private,1036,Jianxing University of Science and Technology,6134015,Applied spatial information system,1.04E+11,Applied spatial information system of Jianxing University of Science and Technology,2,Engineering,2.Engineering,5,Communication Engineering,5.Communication Engineering,120,8,35,03 Taoyuan City,technical,0.0667,45,15,23,27,0,10,0.01352657,0.083333333,8,1,1,8,8,1.573090909,7,13.63,12.75,0,0,128,0.78125,0.21875,100,28,0,0,RI,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.71,0.71,0.017985612,0.057553957,0.021582734,278,5,0,2,16,0,6,0.035971223,0.028776978,0.003597122,278,10,4,1,2,1,52.872,73.32,26.862,26.114,,,58.354,73.505,31.267,28.697,26.33,,47.058,71.029,27.519,32.257,24.048,20.32,0.8852,1,0.8636,0.9211,,,0.9048,1,0.8816,0.9211,0.875,,0.9091,0.95,0.8548,0.9016,0.6923,0.9,0.0495,-7.7535,-0.001,-1.161,I,1.710018533,1.063523631
technical,private,1024,Kunshan University of Science and Technology,4131015,Business Administration,1.02E+11,Business Administration of Kunshan University of Science and Technology,16,Management,16.Management,102,Business Administration,102.Business Administration,728,15,179,11 Tainan City,technical,0.0206,180,149,183,191,0,25,0.033227181,0.034340659,15,1,1,15,15,1.432307692,10.5,16.43,18.5,0,0,131,0.717557252,0.236641221,94,31,6,0,ECS,0,0,0,1,1,1,EC,0,0,0,0,1,1,5,E,0.71,0.54,0.036184211,0.134868421,0.025,1520,55,6,5,205,25,13,0.043296089,0.039804469,0.007681564,1432,62,0,11,1,45,47.96,99.045,29.887,35.199,24.762,33.925,52.793,105.597,32.632,37.663,27.331,38.15,48.024,96.539,30.451,37.259,28.641,31.935,0.9263,0.9546,0.875,0.9019,0.5993,0.8782,0.9376,0.9485,0.8969,0.9006,0.75,0.9054,0.9222,0.9583,0.8843,0.8802,0.705,0.8591,-0.0123,0.34517,0.034,3.898,E,1.577091064,1.042858758
technical,private,1024,Kunshan University of Science and Technology,7141027,Optoelectronic Engineering,1.02E+11,Optoelectronic Engineering of Kunshan University of Science and Technology,2,Engineering,2.Engineering,3,Optoelectronics,3.Optoelectronics,183,10,54,11 Tainan City,technical,0.0546,35,43,48,52,0,5,0.142727944,0.027322404,10,0.9,1,9,10,0.85483871,9.5,16,17,13,0,131,0.641221374,0.236641221,84,31,16,0,RI,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.57,0.57,0.041666667,0.125,0.019444444,360,15,2,0,45,7,0,0.03343465,0.027355623,0.006079027,329,11,0,2,0,7,56.046,80.246,30.849,34.305,25.63,33.016,68.887,86.921,35.771,37.564,28.137,34.081,62.298,84.755,31.68,34.913,28.66,37.269,0.9543,0.9729,0.88,0.924,0.7923,0.8649,0.969,0.974,0.9112,0.9358,0.8394,0.893,0.9653,0.9849,0.8843,0.8963,0.6714,0.8913,0.0158,3.24717,0.0223,5.212,I,1.966477273,1.091597874
technical,private,1024,Kunshan University of Science and Technology,7112034,Materials Engineering,1.02E+11,Materials Engineering of Kunshan University of Science and Technology,2,Engineering,2.Engineering,11,Materials Engineering,11.Materials Engineering,203,10,55,11 Tainan City,technical,0.0493,43,58,54,39,0,9,0.000697971,0.044334975,10,1,1,10,10,1.476428571,8.17,11.5,13,0,0,131,0.58778626,0.236641221,77,31,23,0,RI,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.6,0.6,0.020642202,0.100917431,0.025229358,436,9,2,0,44,11,0,0.038554217,0.031325301,0.012048193,415,16,0,5,1,7,55.751,73.849,33.448,32.002,,,67.793,78.757,37.878,34.716,,,60.601,72.289,34.097,40.096,,,0.9693,0.9844,0.8497,0.8913,,,0.9722,0.9844,0.8726,0.913,,,0.9663,0.9571,0.8288,0.9348,,,0.0019,3.00825,0.0119,6.024,I,1.777311787,1.16590251
technical,private,1024,Kunshan University of Science and Technology,4199022,Real Estate Development and Management,1.02E+11,Real Estate Development and Management of Kunshan University of Science and Technology,16,Management,16.Management,110,Lands and Land Asset Management,110.Lands and Land Asset Management,371,10,99,11 Tainan City,technical,0.027,86,74,88,98,0,25,0.054430223,0.067385445,10,1,1,10,10,1.160261059,8,7,12.79,0,0,131,0.687022901,0.236641221,90,31,10,0,ECA,0,0,1,0,1,1,EC,0,0,0,0,1,1,5,R,0.33,0.27,0.030507438,0.212286568,0.0472879,719,22,5,0,153,30,4,0.058383234,0.05239521,0.005988024,668,39,0,4,0,31,60.023,117.472,30.508,37.254,24.435,,64.511,122.025,33.779,39.284,23.196,,60.184,113.98,30.676,39.189,29.713,,0.9451,0.9532,0.8736,0.9101,0.8421,,0.9508,0.9388,0.902,0.905,0.9,,0.9302,0.941,0.8803,0.9071,0.75,,0.0231,0.81,0.0145,2.621,R,1.961924632,1.056685221
technical,private,1024,Kunshan University of Science and Technology,2124007,Space Design,1.02E+11,Space Design of Kunshan University of Science and Technology,8,Architecture and Design,8.Architecture and Design,62,Architecture,62.Architecture,649,13,90,11 Tainan City,technical,0.02,186,164,140,124,0,35,-0.126302249,0.053929122,13,0.923076923,1,12,13,0.676443203,0,13.53,11.48,9,0,132,0.598484848,0.234848485,79,31,22,0,AR,1,0,1,0,0,0,"AE,SA,AI",0,1,1,1,1,0,2,A,0.5,0.25,0.026742301,0.145056726,0.034846029,1234,33,1,9,179,12,31,0.051053485,0.046191248,0.018638574,1234,63,0,23,1,33,31.139,56.251,25.609,27.8,21.325,27.018,32.845,53.135,28.711,28.435,24.294,35.741,32.386,57.294,26.237,27.728,21.749,35.526,0.8776,0.75,0.9025,0.8635,0.6364,0.9444,0.9184,0.6667,0.9198,0.8394,0.9091,0.8889,0.9362,0.8333,0.9252,0.9137,0.7692,0.7931,-0.0327,1.963,0.028,2.337,A,1.234363685,1.011889321
technical,private,1024,Kunshan University of Science and Technology,4141017,International Trade,1.02E+11,International Trade of Kunshan University of Science and Technology,17,Finance and Economics,17.Finance and Economics,117,International Business,117.International Business,241,10,78,11 Tainan City,technical,0.0415,42,37,78,80,0,15,0.338233838,0.062240664,10,0.8,1,8,10,0.510638298,0,11,8.5,14,0,128,0.7265625,0.2421875,93,31,4,0,EC,0,0,0,0,1,1,EC,0,0,0,0,1,1,6,E,0.62,0.49,0.023028832,0.125483638,0.051239669,605,14,2,4,76,16,15,0.043554007,0.041811847,0.026132404,574,25,1,15,0,8,45.938,82.117,30.02,32.603,25.73,31.007,50.975,81.953,33.255,34.59,27.38,32.112,46.158,70.54,30.649,33.896,27.452,25.71,0.9015,0.9263,0.8878,0.91,0.5823,0.8824,0.9545,0.9158,0.9126,0.91,0.7562,0.8971,0.9365,1,0.8898,0.8924,0.5294,0.7333,0.0182,-2.16833,0.0426,2.142,E,1.506019772,1.052483704
technical,private,1024,Kunshan University of Science and Technology,2111009,Video Communication Design,1.02E+11,Video Communication Design of Kunshan University of Science and Technology,8,Architecture and Design,8.Architecture and Design,61,Digital Media Design,61.Digital Media Design,693,16,100,11 Tainan City,technical,0.0231,217,192,143,142,0,34,-0.125802905,0.049062049,16,0.75,1,12,16,0.744036697,9.33,14,14.2,17.5,0,131,0.679389313,0.236641221,89,31,11,0,A,0,0,1,0,0,0,AE,0,0,1,0,1,0,5,A,0.35,0.17,0.032539683,0.14047619,0.036507937,1260,41,10,1,177,34,12,0.037216828,0.03236246,0.015372168,1236,46,0,19,1,20,41.084,62.492,28.33,28.391,,22.193,44.264,64.309,31.263,31.102,,24.628,39.888,79.976,29.4,28.564,,,0.8987,0.9589,0.8787,0.8753,,0.75,0.9342,0.9315,0.8906,0.8933,,1,0.9462,0.9195,0.8884,0.8912,,,-0.039,7.959,0.0576,2.615,A,1.356734694,1.065060783
technical,private,1024,Kunshan University of Science and Technology,6131028,Information Engineering,1.02E+11,Information Engineering of Kunshan University of Science and Technology,1,Information,1.Information,1,Information Engineering,1.Information Engineering,371,14,108,11 Tainan City,technical,0.0377,82,90,96,100,0,24,0.068631436,0.064690027,14,1,1,14,14,1.091887417,0,12.19,11.08,0,0,131,0.549618321,0.236641221,72,31,28,0,RI,1,1,0,0,0,0,IC,0,1,0,0,0,1,4,I,0.59,0.32,0.029333895,0.145748278,0.038084875,919,27,8,0,134,29,6,0.038857143,0.033142857,0.011428571,875,34,3,10,0,16,56.046,80.246,30.849,34.305,25.63,33.016,68.887,86.921,35.771,37.564,28.137,34.081,62.298,84.755,31.68,34.913,28.66,37.269,0.9543,0.9729,0.88,0.924,0.7923,0.8649,0.969,0.974,0.9112,0.9358,0.8394,0.893,0.9653,0.9849,0.8843,0.8963,0.6714,0.8913,0.0158,3.24717,0.0223,5.212,I,1.966477273,1.091597874
technical,private,1024,Kunshan University of Science and Technology,3211008,Information Communication,1.02E+11,Information Communication of Kunshan University of Science and Technology,11,Mass Communication,11.Mass Communication,78,Information and Communication,78.Information and Communication,232,7,51,11 Tainan City,technical,0.0302,51,59,63,48,0,11,-0.004478628,0.047413793,7,1,1,7,7,0.617037037,0,7.33,12.5,0,0,128,0.5234375,0.2421875,67,31,30,0,A,0,0,1,0,0,0,IC,0,1,0,0,0,1,3,I,0.29,0.24,0.029761905,0.134920635,0.01984127,504,15,2,0,68,10,0,0.079268293,0.073170732,0.021341463,328,26,0,7,0,17,41.084,62.492,28.33,28.391,,22.193,44.264,64.309,31.263,31.102,,24.628,39.888,79.976,29.4,28.564,,,0.8987,0.9589,0.8787,0.8753,,0.75,0.9342,0.9315,0.8906,0.8933,,1,0.9462,0.9195,0.8884,0.8912,,,-0.039,7.959,0.0576,2.615,I,1.356734694,1.065060783
technical,private,1024,Kunshan University of Science and Technology,6131023,Information Management,1.02E+11,Information Management of Kunshan University of Science and Technology,16,Management,16.Management,105,Information Management,105.Information Management,555,16,164,11 Tainan City,technical,0.0288,127,120,140,143,0,25,0.044325709,0.045045045,16,1,1,16,16,1.775543478,17,14.67,17.4,0,0,131,0.633587786,0.236641221,83,31,17,0,RC,1,0,0,0,0,1,IC,0,1,0,0,0,1,4,I,0.44,0.25,0.044834983,0.181633663,0.037313433,1206,54,8,2,219,32,13,0.074183976,0.053412463,0.009891197,1011,75,0,10,2,42,60.023,117.472,30.508,37.254,24.435,,64.511,122.025,33.779,39.284,23.196,,60.184,113.98,30.676,39.189,29.713,,0.9451,0.9532,0.8736,0.9101,0.8421,,0.9508,0.9388,0.902,0.905,0.9,,0.9302,0.941,0.8803,0.9071,0.75,,0.0231,0.81,0.0145,2.621,I,1.961924632,1.056685221
technical,private,1024,Kunshan University of Science and Technology,7141026,Electronic Engineering,1.02E+11,Electronic Engineering of Kunshan University of Science and Technology,2,Engineering,2.Engineering,4,Electronic Engineering,4.Electronic Engineering,343,17,108,11 Tainan City,technical,0.0496,71,80,88,88,0,16,0.075586854,0.04664723,17,0.823529412,1,14,17,0.824307145,15.67,15.75,13,25.33,0,128,0.640625,0.2421875,82,31,15,0,RI,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.5,0.5,0.032337614,0.11354391,0.030927835,776,25,3,3,88,16,8,0.036082474,0.032216495,0.016752577,776,28,0,13,1,11,56.046,80.246,30.849,34.305,25.63,33.016,68.887,86.921,35.771,37.564,28.137,34.081,62.298,84.755,31.68,34.913,28.66,37.269,0.9543,0.9729,0.88,0.924,0.7923,0.8649,0.969,0.974,0.9112,0.9358,0.8394,0.893,0.9653,0.9849,0.8843,0.8963,0.6714,0.8913,0.0158,3.24717,0.0223,5.212,I,1.966477273,1.091597874
technical,private,1024,Kunshan University of Science and Technology,7141025,Electrical Engineering,1.02E+11,Electrical Engineering of Kunshan University of Science and Technology,2,Engineering,2.Engineering,2,Electrical Engineering,2.Electrical Engineering,1006,22,244,11 Tainan City,technical,0.0219,206,213,275,274,0,38,0.107141344,0.03777336,22,0.954545455,1,21,22,1.18375,19.5,17.38,17,14,0,133,0.563909774,0.233082707,75,31,27,0,RI,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.55,0.46,0.020257827,0.081031308,0.011510129,2172,44,4,1,176,9,16,0.033474776,0.02640264,0.00660066,2121,71,2,14,4,36,56.046,80.246,30.849,34.305,25.63,33.016,68.887,86.921,35.771,37.564,28.137,34.081,62.298,84.755,31.68,34.913,28.66,37.269,0.9543,0.9729,0.88,0.924,0.7923,0.8649,0.969,0.974,0.9112,0.9358,0.8394,0.893,0.9653,0.9849,0.8843,0.8963,0.6714,0.8913,0.0158,3.24717,0.0223,5.212,I,1.966477273,1.091597874
technical,private,1024,Kunshan University of Science and Technology,7151030,Mechanical Engineering,1.02E+11,Mechanical Engineering of Kunshan University of Science and Technology,2,Engineering,2.Engineering,6,Mechanical Engineering,6.Mechanical Engineering,1405,36,294,11 Tainan City,technical,0.0256,389,340,334,294,6,76,-0.087790516,0.054092527,36,1,1,36,36,1.796,11.56,14.38,14,0,0,131,0.595419847,0.236641221,78,31,22,0,RI,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.48,0.44,0.033238027,0.129735525,0.027519657,2798,93,8,11,363,46,31,0.035144928,0.02826087,0.00942029,2760,97,0,26,3,49,49.611,77.363,31.686,32.517,26.761,41.208,60.403,83.51,37.129,35.704,30.302,43.255,52.645,71.059,32.01,32.955,28.949,38.042,0.9521,0.9647,0.9008,0.9215,0.7816,0.8977,0.9692,0.9647,0.9224,0.9335,0.7712,0.9247,0.9564,0.9578,0.9041,0.8924,0.7764,0.907,0.0041,-0.581,0.0112,5.193,I,1.644642299,1.057847583
technical,private,1024,Kunshan University of Science and Technology,7121038,Environmental Engineering,1.02E+11,Environmental Engineering of Kunshan University of Science and Technology,7,Earth and Environment,7.Earth and Environment,53,Environmental Engineering,53.Environmental Engineering,400,23,102,11 Tainan City,technical,0.0575,71,110,99,93,0,27,0.129563238,0.0675,23,0.956521739,1,22,23,0.648951049,8.83,8.73,12.6,15,0,131,0.625954198,0.236641221,82,31,18,0,RI,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.64,0.55,0.037670731,0.178486886,0.030892449,874,33,2,4,156,12,15,0.033088235,0.030637255,0.011029412,816,27,0,9,0,16,43.921,69.413,28.706,31.691,19.107,,50.567,71.502,31.849,34.33,28.171,,44.064,66.51,28.97,33.079,,,0.952,0.9818,0.8982,0.9234,0.8,,0.969,0.9758,0.913,0.9307,1,,0.9532,0.9892,0.8765,0.9439,,,-0.0296,4.58815,0.0466,4.716,I,1.521021747,1.087507131
